timestamp,open,high,low,close,volume
2021-09-28,172.5155,173.5600,166.9000,168.5800,4362803
2021-09-27,175.0000,176.3190,172.0200,174.2600,3551430
2021-09-24,174.5300,176.9600,173.6100,175.8800,4084868
2021-09-23,171.5500,176.0000,170.5001,175.1300,5370786
2021-09-22,170.0293,171.8100,167.3713,169.9600,4353595
2021-09-21,164.0000,170.0100,162.9600,169.2900,8592501
2021-09-20,162.2400,166.5400,159.4450,161.6400,6846832
2021-09-17,169.3000,170.0000,163.6100,166.5900,20024675
2021-09-16,165.2600,169.4500,165.0400,168.1500,6094825
2021-09-15,162.3200,166.6300,160.4900,166.3700,5656017
2021-09-14,160.6600,164.7000,159.4100,163.3000,4655503
2021-09-13,160.2500,162.9900,154.7900,160.3200,7520949
2021-09-10,166.9500,168.2356,165.0100,165.2000,3985251
2021-09-09,163.0000,166.9700,160.8300,166.0000,5935754
2021-09-08,163.2300,166.5500,161.6000,163.9300,5866501
2021-09-07,159.7200,165.7350,159.5500,165.0000,11017034
2021-09-03,158.0500,160.6400,157.2000,158.0000,4460935
2021-09-02,156.5000,159.4601,156.5000,157.2000,3302257
2021-09-01,154.8400,158.6400,154.2900,156.5900,4324746
2021-08-31,155.9400,158.1500,153.5800,154.9900,7403951
2021-08-30,154.4100,157.4900,151.9200,156.0200,3968745
2021-08-27,152.2510,156.4400,151.4500,154.1800,4818820
2021-08-26,159.3400,159.4999,151.4500,152.7300,7242951
2021-08-25,158.7640,163.0587,158.0000,160.3500,7267704
2021-08-24,147.0000,161.9800,146.5000,161.4200,22096778
2021-08-23,144.9000,147.6299,144.1500,146.7900,4727431
2021-08-20,142.0000,143.9490,141.5000,143.7000,2996182
2021-08-19,143.7907,145.2800,141.9200,142.6500,4732393
2021-08-18,144.0200,148.6800,141.7000,146.7400,5190073
2021-08-17,145.0000,148.2000,143.5800,143.9000,7855110
2021-08-16,151.9900,152.0300,144.9000,148.5700,7720442
2021-08-13,146.6600,152.7600,144.5100,152.7600,16648021
2021-08-12,148.8600,151.6800,146.5500,151.1500,8925109
2021-08-11,147.5400,149.2796,145.1576,148.1600,6717728
2021-08-10,149.3650,150.7600,147.8500,147.9500,5149830
2021-08-09,148.7400,151.0000,148.7000,149.4400,5541924
2021-08-06,148.9900,150.1900,147.5500,149.9900,4043474
2021-08-05,146.6700,150.4100,146.3993,150.3200,4737513
2021-08-04,145.1000,147.4600,145.0100,147.4000,4631430
2021-08-03,147.7284,147.7900,143.2801,145.6500,5491010
2021-08-02,143.8500,146.2700,143.4000,145.4900,4522437
2021-07-30,141.7500,144.6900,141.7400,144.0100,4167130
2021-07-29,143.6464,145.0000,141.7100,143.4700,4969865
2021-07-28,141.3100,143.7300,141.0300,143.3000,4466785
2021-07-27,141.2550,142.5200,138.3100,141.5800,5113147
2021-07-26,139.1300,142.1900,137.2000,142.0000,6489516
2021-07-23,139.8000,140.0000,137.4100,138.7300,2811110
2021-07-22,141.2898,141.2898,137.6600,139.4700,4628360
2021-07-21,136.7100,140.1500,135.7250,139.2500,5269631
2021-07-20,132.7500,137.4350,131.7000,136.0900,6274608
2021-07-19,131.3600,133.7700,130.3100,131.8800,7215671
2021-07-16,139.6900,139.7899,133.5100,134.3100,6094631
2021-07-15,139.1800,140.5200,136.5400,137.5000,6576068
2021-07-14,143.8600,144.2000,139.0400,139.0900,8545476
2021-07-13,147.6950,147.6950,143.0000,143.4100,5871457
2021-07-12,148.9900,150.4200,146.0100,146.6900,3276273
2021-07-09,143.3000,150.2600,143.3000,149.6400,7065139
2021-07-08,140.4300,143.7300,139.5300,142.5300,4827157
2021-07-07,148.1500,148.9400,143.6000,143.7200,5650921
2021-07-06,150.0800,152.8000,147.8101,148.3700,5069422
2021-07-02,153.3100,154.9500,149.5600,150.2300,4844712
2021-07-01,154.5000,157.4100,151.4100,153.0800,9793859
2021-06-30,145.5450,154.0900,144.2450,153.1400,9798633
2021-06-29,149.7500,149.9400,145.7700,146.0800,7478999
2021-06-28,148.6150,150.9300,147.0800,149.9400,6450955
2021-06-25,151.2300,153.1700,149.2800,149.6700,6452449
2021-06-24,152.6700,153.6272,149.8600,150.7300,8173384
2021-06-23,149.7600,154.5900,147.8000,151.5800,9335718
2021-06-22,149.7500,151.6468,148.4000,149.6800,5790390
2021-06-21,152.5200,152.6100,145.8300,149.7000,8040208
2021-06-18,150.3800,154.8000,149.4000,152.5200,11628917
2021-06-17,148.9900,152.2900,148.6116,150.7000,8171295
2021-06-16,150.9500,152.3500,146.9200,149.1500,9603920
2021-06-15,149.2000,153.7400,148.8400,151.7800,12007681
2021-06-14,149.2500,149.6000,146.8500,149.2100,6107480
2021-06-11,145.8700,148.9500,145.2001,148.4400,4819914
2021-06-10,142.1500,147.4500,141.0400,146.1200,9482482
2021-06-09,148.5700,149.3600,144.4600,144.8500,5606457
2021-06-08,150.6000,150.7500,145.8000,147.0100,7125810
2021-06-07,150.9600,150.9600,146.4000,148.9700,7780222
2021-06-04,145.8300,151.5700,145.0000,150.7300,8534867
2021-06-03,149.5500,151.1200,143.8000,144.1900,11083344
2021-06-02,145.3500,152.7000,144.4000,151.0000,16245118
2021-06-01,143.8900,146.0889,141.5900,144.3100,16552092
2021-05-28,144.7600,145.0000,140.2500,140.4000,12000561
2021-05-27,135.0700,143.8200,134.5000,143.1700,21270189
2021-05-26,134.9400,135.7600,133.7208,134.7500,8179216
2021-05-25,137.4000,137.8500,133.5600,133.9900,10435842
2021-05-24,135.5000,137.9800,134.3900,135.9100,8543614
2021-05-21,136.5500,137.1700,132.8800,134.7100,10056483
2021-05-20,138.8386,138.8900,135.6500,136.2000,8903573
2021-05-19,129.9500,138.3800,129.7100,138.1900,15565537
2021-05-18,134.0000,138.4000,131.4900,135.0200,18555649
2021-05-17,137.1562,137.7900,130.2532,132.5000,39755015
2021-05-14,137.6800,142.2500,131.6700,141.2000,20325381
2021-05-13,142.2500,142.3286,131.2800,135.7500,13005365
2021-05-12,140.9000,144.7700,138.7500,140.2500,5307514
2021-05-11,139.1000,144.3500,136.0100,142.7300,8257386
2021-05-10,150.2839,150.5000,144.5200,146.7300,5827152
2021-05-07,156.5000,157.0543,148.7800,151.2100,7133990
2021-05-06,161.9100,162.1050,150.7000,153.6400,8528976
2021-05-05,169.3000,170.1800,162.1200,162.3300,3590067
2021-05-04,167.0154,169.0400,161.9600,168.9000,4658011
2021-05-03,173.1900,173.4400,167.8000,168.1100,3149738
2021-04-30,173.0035,176.4500,172.0100,172.7100,3579957
2021-04-29,182.7500,183.2200,173.3500,177.6800,3116021
2021-04-28,174.4371,181.6700,173.3510,180.0000,2409708
2021-04-27,176.1653,179.6100,174.8000,177.9400,2882972
2021-04-26,175.2100,176.0305,171.0700,174.8800,2549403
2021-04-23,172.9192,178.2500,172.0000,174.2500,3335128
2021-04-22,168.4900,176.9200,168.4300,170.7100,3856499
2021-04-21,168.0900,170.3200,164.1200,167.0700,3878608
2021-04-20,173.1838,175.0000,165.5200,169.5700,4574999
2021-04-19,177.3200,178.7200,171.5000,174.5800,3125736
2021-04-16,176.0119,179.5100,172.9400,178.6900,3058294
2021-04-15,177.0000,178.2400,174.2500,175.3500,2894865
2021-04-14,179.5000,181.4665,175.3100,176.4300,2938566
2021-04-13,175.2650,178.6100,172.1400,177.9500,3573584
2021-04-12,179.6800,181.4900,176.2500,176.4900,2619833
2021-04-09,179.6200,182.4600,177.2500,179.5000,2910167
2021-04-08,181.6479,183.9000,179.3000,180.1800,2625274
2021-04-07,189.3800,190.6200,179.4700,179.9400,6663462
2021-04-06,188.7000,194.4800,187.5200,190.0300,3565634
2021-04-05,191.6600,192.1000,185.8100,186.6900,2591425
2021-04-01,192.5000,193.9900,185.3700,188.2400,2921447
2021-03-31,185.4300,192.2750,185.1301,187.9400,3079510
2021-03-30,182.3500,185.2300,178.3800,183.1000,2903262
2021-03-29,175.3600,185.4600,173.5000,182.5000,4508821
2021-03-26,178.4161,181.0000,168.0000,174.4000,3562912
2021-03-25,173.1000,179.5400,170.5000,176.1600,5264100
2021-03-24,189.0000,189.7800,178.5100,178.8500,3756097
2021-03-23,195.5000,196.7496,185.7401,187.1400,3460590
2021-03-22,196.8500,203.3000,194.7100,195.0000,3740448
2021-03-19,193.0100,196.4900,187.8100,194.3900,4444583
2021-03-18,196.8000,199.8999,190.6800,191.4500,3729507
2021-03-17,195.6300,203.4600,194.4400,201.3600,3781866
2021-03-16,209.1100,215.4900,198.1800,200.0100,4605572
2021-03-15,209.5384,213.7399,203.8101,209.9900,4337470
2021-03-12,196.2700,208.7000,192.2000,206.7400,5556463
2021-03-11,189.9000,201.0000,188.5000,197.8700,6031244
2021-03-10,184.5700,191.0000,181.5500,183.7900,6145645
2021-03-09,184.9900,189.4600,180.7200,183.1100,6079925
2021-03-08,179.9924,186.4000,177.0301,180.8100,4988473
2021-03-05,182.5200,183.5000,161.9000,179.8100,8788544
2021-03-04,178.6400,183.8999,170.8700,180.2300,9993671
2021-03-03,186.9700,188.4800,178.8001,180.4000,10592934
2021-03-02,195.6300,200.0000,188.5000,189.9000,9144947
2021-03-01,195.8200,199.6900,192.6200,196.4200,15798527
2021-02-26,194.1800,214.1000,185.7500,206.3500,19198441
2021-02-25,197.4100,199.8000,180.0000,182.0600,11269246
2021-02-24,190.9800,208.1450,189.0000,200.2000,5983538
2021-02-23,189.0000,191.6700,175.0000,187.5900,5902404
2021-02-22,200.7000,205.0000,193.5000,195.3400,3653945
2021-02-19,203.9500,205.5500,200.1800,201.0700,2605751
2021-02-18,199.0100,200.3600,192.1700,198.0400,2791419
2021-02-17,207.0500,208.7650,196.0200,201.9600,3969207
2021-02-16,216.2400,218.7800,209.0900,209.8600,3487929
2021-02-12,214.4578,216.9400,209.0000,212.6800,3041744
2021-02-11,213.5000,219.9400,207.0000,216.8400,3595183
2021-02-10,205.4800,214.7163,202.0970,211.6600,5198126
2021-02-09,199.2033,209.2200,196.1600,199.8800,4594786
2021-02-08,199.9300,201.9600,191.5001,200.4300,3492593
2021-02-05,197.0000,197.2500,190.2501,195.3100,2869659
2021-02-04,187.0700,195.9900,186.1900,195.8000,3637039
2021-02-03,181.9800,190.9000,180.0000,185.7200,4168965
2021-02-02,183.2200,186.4794,177.1100,179.1700,4123554
2021-02-01,187.4803,188.8200,179.7400,180.4400,3877389
2021-01-29,190.7100,193.4999,179.3100,183.6300,4529815
2021-01-28,202.6000,212.8400,187.0500,187.3700,7077661
2021-01-27,187.6400,216.0000,185.5000,201.2500,11019787
2021-01-26,180.0000,193.0000,177.3000,192.7400,6460904
2021-01-25,186.0500,192.4700,170.0300,177.5300,7472859
2021-01-22,178.0900,185.3066,175.1900,181.8700,7136811
2021-01-21,164.9900,183.4700,155.3300,180.4000,17618431
2021-01-20,176.0100,176.3100,161.0000,161.8300,8517416
2021-01-19,173.0000,178.6000,166.6001,173.6900,4685415
2021-01-15,184.5800,185.9950,164.8601,169.2700,8575682
2021-01-14,175.5400,187.4200,174.9754,180.5000,9926539
2021-01-13,160.8100,178.6199,159.3500,169.9900,12529711
2021-01-12,148.0800,163.8800,143.6100,160.8000,8110792
2021-01-11,147.9900,150.5000,144.0200,148.1300,2801867
2021-01-08,153.4500,155.5400,147.2501,149.7700,4615625
2021-01-07,146.3700,154.4200,145.2614,151.2700,4482769
2021-01-06,145.7500,148.3500,141.1100,142.7700,4213936
2021-01-05,138.2800,149.0000,137.2500,148.3000,5974246
2021-01-04,150.9900,151.0050,137.0000,139.1500,6409884
2020-12-31,146.9000,147.8900,144.5100,146.8000,2795813
2020-12-30,151.3400,152.8130,145.6000,148.4300,3462445
2020-12-29,150.0000,151.6511,143.1200,150.0000,5402266
2020-12-28,158.6000,163.6400,147.5200,149.0000,6205197
2020-12-24,159.1600,162.7900,154.1124,154.8400,3621360
2020-12-23,162.8137,168.2500,155.5000,158.0100,5852486
2020-12-22,170.0000,174.9700,161.0500,163.1900,9886633
2020-12-21,155.3100,172.0000,145.1100,163.0200,17788120
2020-12-18,150.4497,159.0000,150.3000,157.3000,15954235
2020-12-17,143.0000,152.4499,142.6700,147.0500,15054725
2020-12-16,125.8300,142.0000,124.9100,137.9900,20409551
2020-12-15,126.6900,127.6000,121.5000,124.8000,10914432
2020-12-14,135.0000,135.3000,125.1601,130.0000,16966089
2020-12-11,146.5500,151.5000,135.1000,139.2500,26980830
2020-12-10,146.0000,165.0000,141.2500,144.7100,70447537
